"No.","Time","Source","Destination","Protocol","Length","Info"
"870","12.373316","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"871","12.373316","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"872","12.373399","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"873","12.373399","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"874","12.373399","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"875","12.373399","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"876","12.373399","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"877","12.373646","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"878","12.376253","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"879","12.376253","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"880","12.376253","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"881","12.376253","104.26.14.112","192.168.1.114","QUIC","952","Protected Payload (KP0)"
"882","12.377255","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"883","12.377255","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"884","12.377255","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"885","12.377255","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"886","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"887","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"888","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"889","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"890","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"891","12.377422","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"892","12.377647","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"893","12.380004","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"894","12.380004","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"895","12.380004","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"896","12.380089","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"897","12.380089","104.26.14.112","192.168.1.114","QUIC","523","Protected Payload (KP0)"
"898","12.381203","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"899","12.381203","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"900","12.381203","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"901","12.381203","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"902","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"903","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"904","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"905","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"906","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"907","12.381317","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"908","12.381421","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"909","12.383947","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"910","12.383947","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"911","12.383947","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"912","12.383947","104.26.14.112","192.168.1.114","QUIC","961","Protected Payload (KP0)"
"913","12.384109","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"914","12.388418","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"915","12.390393","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"916","12.390393","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"917","12.390393","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"918","12.390393","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"919","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"920","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"921","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"922","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"923","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"924","12.390520","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"925","12.390645","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"926","12.393163","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"927","12.393163","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"928","12.393163","104.26.14.112","192.168.1.114","QUIC","1206","Protected Payload (KP0)"
"929","12.398337","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"930","12.560513","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"931","12.578979","104.26.14.112","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"932","12.683944","192.168.1.67","224.0.0.7","UDP","240","8001  >  8001 Len=198"
"933","12.703999","192.168.1.67","192.168.1.255","UDP","77","47915  >  15600 Len=35"
"934","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"935","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"936","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"937","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"938","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"939","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"940","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"941","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"942","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"943","12.746854","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"944","12.747174","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"945","12.749558","104.26.14.112","192.168.1.114","QUIC","412","Protected Payload (KP0)"
"946","12.754603","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"947","12.809105","192.168.1.114","151.101.240.193","TCP","55","49480  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1 [TCP segment of a reassembled PDU]"
"948","12.821846","151.101.240.193","192.168.1.114","TCP","66","443  >  49480 [ACK] Seq=1 Ack=2 Win=274 Len=0 SLE=1 SRE=2"
"949","13.194720","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"950","13.878301","192.168.1.114","104.26.14.112","QUIC","659","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"951","13.878380","192.168.1.114","104.26.14.112","QUIC","659","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"952","13.878479","192.168.1.114","104.26.14.112","QUIC","660","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"953","13.878608","192.168.1.114","104.26.14.112","QUIC","659","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"954","13.878662","192.168.1.114","104.26.14.112","QUIC","658","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"955","13.897685","104.26.14.112","192.168.1.114","QUIC","66","Protected Payload (KP0)"
"956","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"957","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"958","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"959","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"960","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"961","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"962","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"963","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"964","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"965","13.916078","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"966","13.916395","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"967","13.919066","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"968","13.919066","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"969","13.919066","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"970","13.919066","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"971","13.919066","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"972","13.919066","104.26.14.112","192.168.1.114","QUIC","234","Protected Payload (KP0)"
"973","13.920457","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"974","13.920457","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"975","13.920487","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"976","13.920487","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"977","13.920487","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"978","13.920562","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"979","13.920562","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"980","13.920562","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"981","13.920562","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"982","13.920617","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"983","13.920643","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"984","13.923351","104.26.14.112","192.168.1.114","QUIC","403","Protected Payload (KP0)"
"985","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"986","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"987","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"988","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"989","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"990","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"991","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"992","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"993","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"994","13.923351","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"995","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"996","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"997","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"998","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"999","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1000","13.923581","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1001","13.923581","104.26.14.112","192.168.1.114","QUIC","424","Protected Payload (KP0)"
"1002","13.923607","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1003","13.923690","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1004","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1005","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1006","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1007","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1008","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1009","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1010","13.927870","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1011","13.927870","104.26.14.112","192.168.1.114","QUIC","307","Protected Payload (KP0)"
"1012","13.928062","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1013","13.932412","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1014","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1015","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1016","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1017","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1018","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1019","13.932719","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1020","13.932719","104.26.14.112","192.168.1.114","QUIC","537","Protected Payload (KP0)"
"1021","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1022","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1023","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1024","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1025","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1026","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1027","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1028","13.934227","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1029","13.934375","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1030","13.934375","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1031","13.934522","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1032","13.936504","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1033","13.936504","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1034","13.936504","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1035","13.936504","104.26.14.112","192.168.1.114","QUIC","747","Protected Payload (KP0)"
"1036","13.936674","192.168.1.114","104.26.14.112","QUIC","87","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1037","13.937355","104.26.14.112","192.168.1.114","QUIC","1242","Protected Payload (KP0)"
"1038","13.937355","104.26.14.112","192.168.1.114","QUIC","209","Protected Payload (KP0)"
"1039","13.941442","192.168.1.114","104.26.14.112","QUIC","88","Protected Payload (KP0), DCID=01a37096fb5da15101a35796a85d836d82c4157b"
"1040","14.103064","192.168.1.52","255.255.255.255","UDP","214","49153  >  6667 Len=172"
"1041","14.218454","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
"1042","14.653896","162.159.134.234","192.168.1.114","TLSv1.2","93","Application Data"
"1043","14.684278","192.168.1.67","224.0.0.7","UDP","240","8001  >  8001 Len=198"
"1044","14.706713","192.168.1.114","162.159.134.234","TCP","54","64407  >  443 [ACK] Seq=1 Ack=96 Win=1024 Len=0"
"1045","14.823750","162.159.134.234","192.168.1.114","TLSv1.2","229","Application Data"
"1046","14.876961","192.168.1.114","162.159.134.234","TCP","54","64407  >  443 [ACK] Seq=1 Ack=271 Win=1023 Len=0"
"1047","15.242380","AmazonTe_a7:73:74","Broadcast","ARP","60","Who has 192.168.1.6? Tell 192.168.1.32"
